,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug,oz_eff
400,0,0.75,0.057,0.5,2,0.7,ABA,OZFQ,40
401,0,0.75,0.057,0.5,2,0.7,ABB,OZFQ,40
402,0,0.75,0.057,0.5,2,0.8,AAB,OZFQ,40
403,0,0.75,0.057,0.5,2,0.8,ABA,OZFQ,40
404,0,0.75,0.057,0.5,2,0.8,ABB,OZFQ,40
405,0,0.75,0.057,0.5,2,0.9,AAB,OZFQ,40
406,0,0.75,0.057,0.5,2,0.9,ABA,OZFQ,40
407,0,0.75,0.057,0.5,2,0.9,ABB,OZFQ,40
408,0,0.75,0.057,0.5,5,0.6,AAB,OZFQ,40
409,0,0.75,0.057,0.5,5,0.6,ABA,OZFQ,40
410,0,0.75,0.057,0.5,5,0.6,ABB,OZFQ,40
411,0,0.75,0.057,0.5,5,0.7,AAB,OZFQ,40
412,0,0.75,0.057,0.5,5,0.7,ABA,OZFQ,40
413,0,0.75,0.057,0.5,5,0.7,ABB,OZFQ,40
414,0,0.75,0.057,0.5,5,0.8,AAB,OZFQ,40
415,0,0.75,0.057,0.5,5,0.8,ABA,OZFQ,40
416,0,0.75,0.057,0.5,5,0.8,ABB,OZFQ,40
417,0,0.75,0.057,0.5,5,0.9,AAB,OZFQ,40
418,0,0.75,0.057,0.5,5,0.9,ABA,OZFQ,40
419,0,0.75,0.057,0.5,5,0.9,ABB,OZFQ,40
420,0,0.75,0.057,0.5,10,0.6,AAB,OZFQ,40
421,0,0.75,0.057,0.5,10,0.6,ABA,OZFQ,40
422,0,0.75,0.057,0.5,10,0.6,ABB,OZFQ,40
423,0,0.75,0.057,0.5,10,0.7,AAB,OZFQ,40
424,0,0.75,0.057,0.5,10,0.7,ABA,OZFQ,40
425,0,0.75,0.057,0.5,10,0.7,ABB,OZFQ,40
426,0,0.75,0.057,0.5,10,0.8,AAB,OZFQ,40
427,0,0.75,0.057,0.5,10,0.8,ABA,OZFQ,40
428,0,0.75,0.057,0.5,10,0.8,ABB,OZFQ,40
429,0,0.75,0.057,0.5,10,0.9,AAB,OZFQ,40
430,0,0.75,0.057,0.5,10,0.9,ABA,OZFQ,40
431,0,0.75,0.057,0.5,10,0.9,ABB,OZFQ,40
432,0,0.75,0.0537,0.1,1,0.6,AAB,OZFQ,40
433,0,0.75,0.0537,0.1,1,0.6,ABA,OZFQ,40
434,0,0.75,0.0537,0.1,1,0.6,ABB,OZFQ,40
435,0,0.75,0.0537,0.1,1,0.7,AAB,OZFQ,40
436,0,0.75,0.0537,0.1,1,0.7,ABA,OZFQ,40
437,0,0.75,0.0537,0.1,1,0.7,ABB,OZFQ,40
438,0,0.75,0.0537,0.1,1,0.8,AAB,OZFQ,40
439,0,0.75,0.0537,0.1,1,0.8,ABA,OZFQ,40
440,0,0.75,0.0537,0.1,1,0.8,ABB,OZFQ,40
441,0,0.75,0.0537,0.1,1,0.9,AAB,OZFQ,40
442,0,0.75,0.0537,0.1,1,0.9,ABA,OZFQ,40
443,0,0.75,0.0537,0.1,1,0.9,ABB,OZFQ,40
444,0,0.75,0.0537,0.1,2,0.6,AAB,OZFQ,40
445,0,0.75,0.0537,0.1,2,0.6,ABA,OZFQ,40
446,0,0.75,0.0537,0.1,2,0.6,ABB,OZFQ,40
447,0,0.75,0.0537,0.1,2,0.7,AAB,OZFQ,40
448,0,0.75,0.0537,0.1,2,0.7,ABA,OZFQ,40
449,0,0.75,0.0537,0.1,2,0.7,ABB,OZFQ,40
450,0,0.75,0.0537,0.1,2,0.8,AAB,OZFQ,40
451,0,0.75,0.0537,0.1,2,0.8,ABA,OZFQ,40
452,0,0.75,0.0537,0.1,2,0.8,ABB,OZFQ,40
453,0,0.75,0.0537,0.1,2,0.9,AAB,OZFQ,40
454,0,0.75,0.0537,0.1,2,0.9,ABA,OZFQ,40
455,0,0.75,0.0537,0.1,2,0.9,ABB,OZFQ,40
456,0,0.75,0.0537,0.1,5,0.6,AAB,OZFQ,40
457,0,0.75,0.0537,0.1,5,0.6,ABA,OZFQ,40
458,0,0.75,0.0537,0.1,5,0.6,ABB,OZFQ,40
459,0,0.75,0.0537,0.1,5,0.7,AAB,OZFQ,40
460,0,0.75,0.0537,0.1,5,0.7,ABA,OZFQ,40
461,0,0.75,0.0537,0.1,5,0.7,ABB,OZFQ,40
462,0,0.75,0.0537,0.1,5,0.8,AAB,OZFQ,40
463,0,0.75,0.0537,0.1,5,0.8,ABA,OZFQ,40
464,0,0.75,0.0537,0.1,5,0.8,ABB,OZFQ,40
465,0,0.75,0.0537,0.1,5,0.9,AAB,OZFQ,40
466,0,0.75,0.0537,0.1,5,0.9,ABA,OZFQ,40
467,0,0.75,0.0537,0.1,5,0.9,ABB,OZFQ,40
468,0,0.75,0.0537,0.1,10,0.6,AAB,OZFQ,40
469,0,0.75,0.0537,0.1,10,0.6,ABA,OZFQ,40
470,0,0.75,0.0537,0.1,10,0.6,ABB,OZFQ,40
471,0,0.75,0.0537,0.1,10,0.7,AAB,OZFQ,40
472,0,0.75,0.0537,0.1,10,0.7,ABA,OZFQ,40
473,0,0.75,0.0537,0.1,10,0.7,ABB,OZFQ,40
474,0,0.75,0.0537,0.1,10,0.8,AAB,OZFQ,40
475,0,0.75,0.0537,0.1,10,0.8,ABA,OZFQ,40
476,0,0.75,0.0537,0.1,10,0.8,ABB,OZFQ,40
477,0,0.75,0.0537,0.1,10,0.9,AAB,OZFQ,40
478,0,0.75,0.0537,0.1,10,0.9,ABA,OZFQ,40
479,0,0.75,0.0537,0.1,10,0.9,ABB,OZFQ,40
480,1,0.55,0.06413,3.0,1,0.6,AAB,OZFQ,40
481,1,0.55,0.06413,3.0,1,0.6,ABA,OZFQ,40
482,1,0.55,0.06413,3.0,1,0.6,ABB,OZFQ,40
483,1,0.55,0.06413,3.0,1,0.7,AAB,OZFQ,40
484,1,0.55,0.06413,3.0,1,0.7,ABA,OZFQ,40
485,1,0.55,0.06413,3.0,1,0.7,ABB,OZFQ,40
486,1,0.55,0.06413,3.0,1,0.8,AAB,OZFQ,40
487,1,0.55,0.06413,3.0,1,0.8,ABA,OZFQ,40
488,1,0.55,0.06413,3.0,1,0.8,ABB,OZFQ,40
489,1,0.55,0.06413,3.0,1,0.9,AAB,OZFQ,40
490,1,0.55,0.06413,3.0,1,0.9,ABA,OZFQ,40
491,1,0.55,0.06413,3.0,1,0.9,ABB,OZFQ,40
492,1,0.55,0.06413,3.0,2,0.6,AAB,OZFQ,40
493,1,0.55,0.06413,3.0,2,0.6,ABA,OZFQ,40
494,1,0.55,0.06413,3.0,2,0.6,ABB,OZFQ,40
495,1,0.55,0.06413,3.0,2,0.7,AAB,OZFQ,40
496,1,0.55,0.06413,3.0,2,0.7,ABA,OZFQ,40
497,1,0.55,0.06413,3.0,2,0.7,ABB,OZFQ,40
498,1,0.55,0.06413,3.0,2,0.8,AAB,OZFQ,40
499,1,0.55,0.06413,3.0,2,0.8,ABA,OZFQ,40
500,1,0.55,0.06413,3.0,2,0.8,ABB,OZFQ,40
501,1,0.55,0.06413,3.0,2,0.9,AAB,OZFQ,40
502,1,0.55,0.06413,3.0,2,0.9,ABA,OZFQ,40
503,1,0.55,0.06413,3.0,2,0.9,ABB,OZFQ,40
504,1,0.55,0.06413,3.0,5,0.6,AAB,OZFQ,40
505,1,0.55,0.06413,3.0,5,0.6,ABA,OZFQ,40
506,1,0.55,0.06413,3.0,5,0.6,ABB,OZFQ,40
507,1,0.55,0.06413,3.0,5,0.7,AAB,OZFQ,40
508,1,0.55,0.06413,3.0,5,0.7,ABA,OZFQ,40
509,1,0.55,0.06413,3.0,5,0.7,ABB,OZFQ,40
510,1,0.55,0.06413,3.0,5,0.8,AAB,OZFQ,40
511,1,0.55,0.06413,3.0,5,0.8,ABA,OZFQ,40
512,1,0.55,0.06413,3.0,5,0.8,ABB,OZFQ,40
513,1,0.55,0.06413,3.0,5,0.9,AAB,OZFQ,40
514,1,0.55,0.06413,3.0,5,0.9,ABA,OZFQ,40
515,1,0.55,0.06413,3.0,5,0.9,ABB,OZFQ,40
516,1,0.55,0.06413,3.0,10,0.6,AAB,OZFQ,40
517,1,0.55,0.06413,3.0,10,0.6,ABA,OZFQ,40
518,1,0.55,0.06413,3.0,10,0.6,ABB,OZFQ,40
519,1,0.55,0.06413,3.0,10,0.7,AAB,OZFQ,40
520,1,0.55,0.06413,3.0,10,0.7,ABA,OZFQ,40
521,1,0.55,0.06413,3.0,10,0.7,ABB,OZFQ,40
522,1,0.55,0.06413,3.0,10,0.8,AAB,OZFQ,40
523,1,0.55,0.06413,3.0,10,0.8,ABA,OZFQ,40
524,1,0.55,0.06413,3.0,10,0.8,ABB,OZFQ,40
525,1,0.55,0.06413,3.0,10,0.9,AAB,OZFQ,40
526,1,0.55,0.06413,3.0,10,0.9,ABA,OZFQ,40
527,1,0.55,0.06413,3.0,10,0.9,ABB,OZFQ,40
528,1,0.55,0.0585,2.0,1,0.6,AAB,OZFQ,40
529,1,0.55,0.0585,2.0,1,0.6,ABA,OZFQ,40
530,1,0.55,0.0585,2.0,1,0.6,ABB,OZFQ,40
531,1,0.55,0.0585,2.0,1,0.7,AAB,OZFQ,40
532,1,0.55,0.0585,2.0,1,0.7,ABA,OZFQ,40
533,1,0.55,0.0585,2.0,1,0.7,ABB,OZFQ,40
534,1,0.55,0.0585,2.0,1,0.8,AAB,OZFQ,40
535,1,0.55,0.0585,2.0,1,0.8,ABA,OZFQ,40
536,1,0.55,0.0585,2.0,1,0.8,ABB,OZFQ,40
537,1,0.55,0.0585,2.0,1,0.9,AAB,OZFQ,40
538,1,0.55,0.0585,2.0,1,0.9,ABA,OZFQ,40
539,1,0.55,0.0585,2.0,1,0.9,ABB,OZFQ,40
540,1,0.55,0.0585,2.0,2,0.6,AAB,OZFQ,40
541,1,0.55,0.0585,2.0,2,0.6,ABA,OZFQ,40
542,1,0.55,0.0585,2.0,2,0.6,ABB,OZFQ,40
543,1,0.55,0.0585,2.0,2,0.7,AAB,OZFQ,40
544,1,0.55,0.0585,2.0,2,0.7,ABA,OZFQ,40
545,1,0.55,0.0585,2.0,2,0.7,ABB,OZFQ,40
546,1,0.55,0.0585,2.0,2,0.8,AAB,OZFQ,40
547,1,0.55,0.0585,2.0,2,0.8,ABA,OZFQ,40
548,1,0.55,0.0585,2.0,2,0.8,ABB,OZFQ,40
549,1,0.55,0.0585,2.0,2,0.9,AAB,OZFQ,40
550,1,0.55,0.0585,2.0,2,0.9,ABA,OZFQ,40
551,1,0.55,0.0585,2.0,2,0.9,ABB,OZFQ,40
552,1,0.55,0.0585,2.0,5,0.6,AAB,OZFQ,40
553,1,0.55,0.0585,2.0,5,0.6,ABA,OZFQ,40
554,1,0.55,0.0585,2.0,5,0.6,ABB,OZFQ,40
555,1,0.55,0.0585,2.0,5,0.7,AAB,OZFQ,40
556,1,0.55,0.0585,2.0,5,0.7,ABA,OZFQ,40
557,1,0.55,0.0585,2.0,5,0.7,ABB,OZFQ,40
558,1,0.55,0.0585,2.0,5,0.8,AAB,OZFQ,40
559,1,0.55,0.0585,2.0,5,0.8,ABA,OZFQ,40
560,1,0.55,0.0585,2.0,5,0.8,ABB,OZFQ,40
561,1,0.55,0.0585,2.0,5,0.9,AAB,OZFQ,40
562,1,0.55,0.0585,2.0,5,0.9,ABA,OZFQ,40
563,1,0.55,0.0585,2.0,5,0.9,ABB,OZFQ,40
564,1,0.55,0.0585,2.0,10,0.6,AAB,OZFQ,40
565,1,0.55,0.0585,2.0,10,0.6,ABA,OZFQ,40
566,1,0.55,0.0585,2.0,10,0.6,ABB,OZFQ,40
567,1,0.55,0.0585,2.0,10,0.7,AAB,OZFQ,40
568,1,0.55,0.0585,2.0,10,0.7,ABA,OZFQ,40
569,1,0.55,0.0585,2.0,10,0.7,ABB,OZFQ,40
570,1,0.55,0.0585,2.0,10,0.8,AAB,OZFQ,40
571,1,0.55,0.0585,2.0,10,0.8,ABA,OZFQ,40
572,1,0.55,0.0585,2.0,10,0.8,ABB,OZFQ,40
573,1,0.55,0.0585,2.0,10,0.9,AAB,OZFQ,40
574,1,0.55,0.0585,2.0,10,0.9,ABA,OZFQ,40
575,1,0.55,0.0585,2.0,10,0.9,ABB,OZFQ,40
576,1,0.55,0.0538,1.0,1,0.6,AAB,OZFQ,40
577,1,0.55,0.0538,1.0,1,0.6,ABA,OZFQ,40
578,1,0.55,0.0538,1.0,1,0.6,ABB,OZFQ,40
579,1,0.55,0.0538,1.0,1,0.7,AAB,OZFQ,40
580,1,0.55,0.0538,1.0,1,0.7,ABA,OZFQ,40
581,1,0.55,0.0538,1.0,1,0.7,ABB,OZFQ,40
582,1,0.55,0.0538,1.0,1,0.8,AAB,OZFQ,40
583,1,0.55,0.0538,1.0,1,0.8,ABA,OZFQ,40
584,1,0.55,0.0538,1.0,1,0.8,ABB,OZFQ,40
585,1,0.55,0.0538,1.0,1,0.9,AAB,OZFQ,40
586,1,0.55,0.0538,1.0,1,0.9,ABA,OZFQ,40
587,1,0.55,0.0538,1.0,1,0.9,ABB,OZFQ,40
588,1,0.55,0.0538,1.0,2,0.6,AAB,OZFQ,40
589,1,0.55,0.0538,1.0,2,0.6,ABA,OZFQ,40
590,1,0.55,0.0538,1.0,2,0.6,ABB,OZFQ,40
591,1,0.55,0.0538,1.0,2,0.7,AAB,OZFQ,40
592,1,0.55,0.0538,1.0,2,0.7,ABA,OZFQ,40
593,1,0.55,0.0538,1.0,2,0.7,ABB,OZFQ,40
594,1,0.55,0.0538,1.0,2,0.8,AAB,OZFQ,40
595,1,0.55,0.0538,1.0,2,0.8,ABA,OZFQ,40
596,1,0.55,0.0538,1.0,2,0.8,ABB,OZFQ,40
597,1,0.55,0.0538,1.0,2,0.9,AAB,OZFQ,40
598,1,0.55,0.0538,1.0,2,0.9,ABA,OZFQ,40
599,1,0.55,0.0538,1.0,2,0.9,ABB,OZFQ,40
600,1,0.55,0.0538,1.0,5,0.6,AAB,OZFQ,40
601,1,0.55,0.0538,1.0,5,0.6,ABA,OZFQ,40
602,1,0.55,0.0538,1.0,5,0.6,ABB,OZFQ,40
603,1,0.55,0.0538,1.0,5,0.7,AAB,OZFQ,40
604,1,0.55,0.0538,1.0,5,0.7,ABA,OZFQ,40
605,1,0.55,0.0538,1.0,5,0.7,ABB,OZFQ,40
606,1,0.55,0.0538,1.0,5,0.8,AAB,OZFQ,40
607,1,0.55,0.0538,1.0,5,0.8,ABA,OZFQ,40
608,1,0.55,0.0538,1.0,5,0.8,ABB,OZFQ,40
609,1,0.55,0.0538,1.0,5,0.9,AAB,OZFQ,40
610,1,0.55,0.0538,1.0,5,0.9,ABA,OZFQ,40
611,1,0.55,0.0538,1.0,5,0.9,ABB,OZFQ,40
612,1,0.55,0.0538,1.0,10,0.6,AAB,OZFQ,40
613,1,0.55,0.0538,1.0,10,0.6,ABA,OZFQ,40
614,1,0.55,0.0538,1.0,10,0.6,ABB,OZFQ,40
615,1,0.55,0.0538,1.0,10,0.7,AAB,OZFQ,40
616,1,0.55,0.0538,1.0,10,0.7,ABA,OZFQ,40
617,1,0.55,0.0538,1.0,10,0.7,ABB,OZFQ,40
618,1,0.55,0.0538,1.0,10,0.8,AAB,OZFQ,40
619,1,0.55,0.0538,1.0,10,0.8,ABA,OZFQ,40
620,1,0.55,0.0538,1.0,10,0.8,ABB,OZFQ,40
621,1,0.55,0.0538,1.0,10,0.9,AAB,OZFQ,40
622,1,0.55,0.0538,1.0,10,0.9,ABA,OZFQ,40
623,1,0.55,0.0538,1.0,10,0.9,ABB,OZFQ,40
624,1,0.55,0.0508,0.5,1,0.6,AAB,OZFQ,40
625,1,0.55,0.0508,0.5,1,0.6,ABA,OZFQ,40
626,1,0.55,0.0508,0.5,1,0.6,ABB,OZFQ,40
627,1,0.55,0.0508,0.5,1,0.7,AAB,OZFQ,40
628,1,0.55,0.0508,0.5,1,0.7,ABA,OZFQ,40
629,1,0.55,0.0508,0.5,1,0.7,ABB,OZFQ,40
630,1,0.55,0.0508,0.5,1,0.8,AAB,OZFQ,40
631,1,0.55,0.0508,0.5,1,0.8,ABA,OZFQ,40
632,1,0.55,0.0508,0.5,1,0.8,ABB,OZFQ,40
633,1,0.55,0.0508,0.5,1,0.9,AAB,OZFQ,40
634,1,0.55,0.0508,0.5,1,0.9,ABA,OZFQ,40
635,1,0.55,0.0508,0.5,1,0.9,ABB,OZFQ,40
636,1,0.55,0.0508,0.5,2,0.6,AAB,OZFQ,40
637,1,0.55,0.0508,0.5,2,0.6,ABA,OZFQ,40
638,1,0.55,0.0508,0.5,2,0.6,ABB,OZFQ,40
639,1,0.55,0.0508,0.5,2,0.7,AAB,OZFQ,40
640,1,0.55,0.0508,0.5,2,0.7,ABA,OZFQ,40
641,1,0.55,0.0508,0.5,2,0.7,ABB,OZFQ,40
642,1,0.55,0.0508,0.5,2,0.8,AAB,OZFQ,40
643,1,0.55,0.0508,0.5,2,0.8,ABA,OZFQ,40
644,1,0.55,0.0508,0.5,2,0.8,ABB,OZFQ,40
645,1,0.55,0.0508,0.5,2,0.9,AAB,OZFQ,40
646,1,0.55,0.0508,0.5,2,0.9,ABA,OZFQ,40
647,1,0.55,0.0508,0.5,2,0.9,ABB,OZFQ,40
648,1,0.55,0.0508,0.5,5,0.6,AAB,OZFQ,40
649,1,0.55,0.0508,0.5,5,0.6,ABA,OZFQ,40
650,1,0.55,0.0508,0.5,5,0.6,ABB,OZFQ,40
651,1,0.55,0.0508,0.5,5,0.7,AAB,OZFQ,40
652,1,0.55,0.0508,0.5,5,0.7,ABA,OZFQ,40
653,1,0.55,0.0508,0.5,5,0.7,ABB,OZFQ,40
654,1,0.55,0.0508,0.5,5,0.8,AAB,OZFQ,40
655,1,0.55,0.0508,0.5,5,0.8,ABA,OZFQ,40
656,1,0.55,0.0508,0.5,5,0.8,ABB,OZFQ,40
657,1,0.55,0.0508,0.5,5,0.9,AAB,OZFQ,40
658,1,0.55,0.0508,0.5,5,0.9,ABA,OZFQ,40
659,1,0.55,0.0508,0.5,5,0.9,ABB,OZFQ,40
660,1,0.55,0.0508,0.5,10,0.6,AAB,OZFQ,40
661,1,0.55,0.0508,0.5,10,0.6,ABA,OZFQ,40
662,1,0.55,0.0508,0.5,10,0.6,ABB,OZFQ,40
663,1,0.55,0.0508,0.5,10,0.7,AAB,OZFQ,40
664,1,0.55,0.0508,0.5,10,0.7,ABA,OZFQ,40
665,1,0.55,0.0508,0.5,10,0.7,ABB,OZFQ,40
666,1,0.55,0.0508,0.5,10,0.8,AAB,OZFQ,40
667,1,0.55,0.0508,0.5,10,0.8,ABA,OZFQ,40
668,1,0.55,0.0508,0.5,10,0.8,ABB,OZFQ,40
669,1,0.55,0.0508,0.5,10,0.9,AAB,OZFQ,40
670,1,0.55,0.0508,0.5,10,0.9,ABA,OZFQ,40
671,1,0.55,0.0508,0.5,10,0.9,ABB,OZFQ,40
672,1,0.55,0.0475,0.1,1,0.6,AAB,OZFQ,40
673,1,0.55,0.0475,0.1,1,0.6,ABA,OZFQ,40
674,1,0.55,0.0475,0.1,1,0.6,ABB,OZFQ,40
675,1,0.55,0.0475,0.1,1,0.7,AAB,OZFQ,40
676,1,0.55,0.0475,0.1,1,0.7,ABA,OZFQ,40
677,1,0.55,0.0475,0.1,1,0.7,ABB,OZFQ,40
678,1,0.55,0.0475,0.1,1,0.8,AAB,OZFQ,40
679,1,0.55,0.0475,0.1,1,0.8,ABA,OZFQ,40
680,1,0.55,0.0475,0.1,1,0.8,ABB,OZFQ,40
681,1,0.55,0.0475,0.1,1,0.9,AAB,OZFQ,40
682,1,0.55,0.0475,0.1,1,0.9,ABA,OZFQ,40
683,1,0.55,0.0475,0.1,1,0.9,ABB,OZFQ,40
684,1,0.55,0.0475,0.1,2,0.6,AAB,OZFQ,40
685,1,0.55,0.0475,0.1,2,0.6,ABA,OZFQ,40
686,1,0.55,0.0475,0.1,2,0.6,ABB,OZFQ,40
687,1,0.55,0.0475,0.1,2,0.7,AAB,OZFQ,40
688,1,0.55,0.0475,0.1,2,0.7,ABA,OZFQ,40
689,1,0.55,0.0475,0.1,2,0.7,ABB,OZFQ,40
690,1,0.55,0.0475,0.1,2,0.8,AAB,OZFQ,40
691,1,0.55,0.0475,0.1,2,0.8,ABA,OZFQ,40
692,1,0.55,0.0475,0.1,2,0.8,ABB,OZFQ,40
693,1,0.55,0.0475,0.1,2,0.9,AAB,OZFQ,40
694,1,0.55,0.0475,0.1,2,0.9,ABA,OZFQ,40
695,1,0.55,0.0475,0.1,2,0.9,ABB,OZFQ,40
696,1,0.55,0.0475,0.1,5,0.6,AAB,OZFQ,40
697,1,0.55,0.0475,0.1,5,0.6,ABA,OZFQ,40
698,1,0.55,0.0475,0.1,5,0.6,ABB,OZFQ,40
699,1,0.55,0.0475,0.1,5,0.7,AAB,OZFQ,40
700,1,0.55,0.0475,0.1,5,0.7,ABA,OZFQ,40
701,1,0.55,0.0475,0.1,5,0.7,ABB,OZFQ,40
702,1,0.55,0.0475,0.1,5,0.8,AAB,OZFQ,40
703,1,0.55,0.0475,0.1,5,0.8,ABA,OZFQ,40
704,1,0.55,0.0475,0.1,5,0.8,ABB,OZFQ,40
705,1,0.55,0.0475,0.1,5,0.9,AAB,OZFQ,40
706,1,0.55,0.0475,0.1,5,0.9,ABA,OZFQ,40
707,1,0.55,0.0475,0.1,5,0.9,ABB,OZFQ,40
708,1,0.55,0.0475,0.1,10,0.6,AAB,OZFQ,40
709,1,0.55,0.0475,0.1,10,0.6,ABA,OZFQ,40
710,1,0.55,0.0475,0.1,10,0.6,ABB,OZFQ,40
711,1,0.55,0.0475,0.1,10,0.7,AAB,OZFQ,40
712,1,0.55,0.0475,0.1,10,0.7,ABA,OZFQ,40
713,1,0.55,0.0475,0.1,10,0.7,ABB,OZFQ,40
714,1,0.55,0.0475,0.1,10,0.8,AAB,OZFQ,40
715,1,0.55,0.0475,0.1,10,0.8,ABA,OZFQ,40
716,1,0.55,0.0475,0.1,10,0.8,ABB,OZFQ,40
717,1,0.55,0.0475,0.1,10,0.9,AAB,OZFQ,40
718,1,0.55,0.0475,0.1,10,0.9,ABA,OZFQ,40
719,1,0.55,0.0475,0.1,10,0.9,ABB,OZFQ,40
720,1,0.75,0.0735,3.0,1,0.6,AAB,OZFQ,40
721,1,0.75,0.0735,3.0,1,0.6,ABA,OZFQ,40
722,1,0.75,0.0735,3.0,1,0.6,ABB,OZFQ,40
723,1,0.75,0.0735,3.0,1,0.7,AAB,OZFQ,40
724,1,0.75,0.0735,3.0,1,0.7,ABA,OZFQ,40
725,1,0.75,0.0735,3.0,1,0.7,ABB,OZFQ,40
726,1,0.75,0.0735,3.0,1,0.8,AAB,OZFQ,40
727,1,0.75,0.0735,3.0,1,0.8,ABA,OZFQ,40
728,1,0.75,0.0735,3.0,1,0.8,ABB,OZFQ,40
729,1,0.75,0.0735,3.0,1,0.9,AAB,OZFQ,40
730,1,0.75,0.0735,3.0,1,0.9,ABA,OZFQ,40
731,1,0.75,0.0735,3.0,1,0.9,ABB,OZFQ,40
732,1,0.75,0.0735,3.0,2,0.6,AAB,OZFQ,40
733,1,0.75,0.0735,3.0,2,0.6,ABA,OZFQ,40
734,1,0.75,0.0735,3.0,2,0.6,ABB,OZFQ,40
735,1,0.75,0.0735,3.0,2,0.7,AAB,OZFQ,40
736,1,0.75,0.0735,3.0,2,0.7,ABA,OZFQ,40
737,1,0.75,0.0735,3.0,2,0.7,ABB,OZFQ,40
738,1,0.75,0.0735,3.0,2,0.8,AAB,OZFQ,40
739,1,0.75,0.0735,3.0,2,0.8,ABA,OZFQ,40
740,1,0.75,0.0735,3.0,2,0.8,ABB,OZFQ,40
741,1,0.75,0.0735,3.0,2,0.9,AAB,OZFQ,40
742,1,0.75,0.0735,3.0,2,0.9,ABA,OZFQ,40
743,1,0.75,0.0735,3.0,2,0.9,ABB,OZFQ,40
744,1,0.75,0.0735,3.0,5,0.6,AAB,OZFQ,40
745,1,0.75,0.0735,3.0,5,0.6,ABA,OZFQ,40
746,1,0.75,0.0735,3.0,5,0.6,ABB,OZFQ,40
747,1,0.75,0.0735,3.0,5,0.7,AAB,OZFQ,40
748,1,0.75,0.0735,3.0,5,0.7,ABA,OZFQ,40
749,1,0.75,0.0735,3.0,5,0.7,ABB,OZFQ,40
750,1,0.75,0.0735,3.0,5,0.8,AAB,OZFQ,40
751,1,0.75,0.0735,3.0,5,0.8,ABA,OZFQ,40
752,1,0.75,0.0735,3.0,5,0.8,ABB,OZFQ,40
753,1,0.75,0.0735,3.0,5,0.9,AAB,OZFQ,40
754,1,0.75,0.0735,3.0,5,0.9,ABA,OZFQ,40
755,1,0.75,0.0735,3.0,5,0.9,ABB,OZFQ,40
756,1,0.75,0.0735,3.0,10,0.6,AAB,OZFQ,40
757,1,0.75,0.0735,3.0,10,0.6,ABA,OZFQ,40
758,1,0.75,0.0735,3.0,10,0.6,ABB,OZFQ,40
759,1,0.75,0.0735,3.0,10,0.7,AAB,OZFQ,40
760,1,0.75,0.0735,3.0,10,0.7,ABA,OZFQ,40
761,1,0.75,0.0735,3.0,10,0.7,ABB,OZFQ,40
762,1,0.75,0.0735,3.0,10,0.8,AAB,OZFQ,40
763,1,0.75,0.0735,3.0,10,0.8,ABA,OZFQ,40
764,1,0.75,0.0735,3.0,10,0.8,ABB,OZFQ,40
765,1,0.75,0.0735,3.0,10,0.9,AAB,OZFQ,40
766,1,0.75,0.0735,3.0,10,0.9,ABA,OZFQ,40
767,1,0.75,0.0735,3.0,10,0.9,ABB,OZFQ,40
768,1,0.75,0.067,2.0,1,0.6,AAB,OZFQ,40
769,1,0.75,0.067,2.0,1,0.6,ABA,OZFQ,40
770,1,0.75,0.067,2.0,1,0.6,ABB,OZFQ,40
771,1,0.75,0.067,2.0,1,0.7,AAB,OZFQ,40
772,1,0.75,0.067,2.0,1,0.7,ABA,OZFQ,40
773,1,0.75,0.067,2.0,1,0.7,ABB,OZFQ,40
774,1,0.75,0.067,2.0,1,0.8,AAB,OZFQ,40
775,1,0.75,0.067,2.0,1,0.8,ABA,OZFQ,40
776,1,0.75,0.067,2.0,1,0.8,ABB,OZFQ,40
777,1,0.75,0.067,2.0,1,0.9,AAB,OZFQ,40
778,1,0.75,0.067,2.0,1,0.9,ABA,OZFQ,40
779,1,0.75,0.067,2.0,1,0.9,ABB,OZFQ,40
780,1,0.75,0.067,2.0,2,0.6,AAB,OZFQ,40
781,1,0.75,0.067,2.0,2,0.6,ABA,OZFQ,40
782,1,0.75,0.067,2.0,2,0.6,ABB,OZFQ,40
783,1,0.75,0.067,2.0,2,0.7,AAB,OZFQ,40
784,1,0.75,0.067,2.0,2,0.7,ABA,OZFQ,40
785,1,0.75,0.067,2.0,2,0.7,ABB,OZFQ,40
786,1,0.75,0.067,2.0,2,0.8,AAB,OZFQ,40
787,1,0.75,0.067,2.0,2,0.8,ABA,OZFQ,40
788,1,0.75,0.067,2.0,2,0.8,ABB,OZFQ,40
789,1,0.75,0.067,2.0,2,0.9,AAB,OZFQ,40
790,1,0.75,0.067,2.0,2,0.9,ABA,OZFQ,40
791,1,0.75,0.067,2.0,2,0.9,ABB,OZFQ,40
792,1,0.75,0.067,2.0,5,0.6,AAB,OZFQ,40
793,1,0.75,0.067,2.0,5,0.6,ABA,OZFQ,40
794,1,0.75,0.067,2.0,5,0.6,ABB,OZFQ,40
795,1,0.75,0.067,2.0,5,0.7,AAB,OZFQ,40
796,1,0.75,0.067,2.0,5,0.7,ABA,OZFQ,40
797,1,0.75,0.067,2.0,5,0.7,ABB,OZFQ,40
798,1,0.75,0.067,2.0,5,0.8,AAB,OZFQ,40
799,1,0.75,0.067,2.0,5,0.8,ABA,OZFQ,40
